date,platform,followers,new_followers,lost_followers,net_growth,follower_growth_rate,source_type
2024-02-25,LinkedIn,212836,158,37,121,0.000569,Modeled from Kaggle follower count and post engagement
2024-02-26,LinkedIn,212879,77,34,43,0.000202,Modeled from Kaggle follower count and post engagement
2024-02-27,LinkedIn,212942,100,37,63,0.000296,Modeled from Kaggle follower count and post engagement
2024-02-28,LinkedIn,213112,205,35,170,0.000798,Modeled from Kaggle follower count and post engagement
2024-02-29,LinkedIn,213334,266,44,222,0.001042,Modeled from Kaggle follower count and post engagement
2024-03-01,LinkedIn,213473,177,38,139,0.000652,Modeled from Kaggle follower count and post engagement
2024-03-02,LinkedIn,213644,207,36,171,0.000801,Modeled from Kaggle follower count and post engagement
2024-03-03,LinkedIn,213741,136,39,97,0.000454,Modeled from Kaggle follower count and post engagement
2024-03-04,LinkedIn,213876,168,33,135,0.000632,Modeled from Kaggle follower count and post engagement
2024-03-05,LinkedIn,214134,300,42,258,0.001206,Modeled from Kaggle follower count and post engagement
2024-03-06,LinkedIn,214295,199,38,161,0.000752,Modeled from Kaggle follower count and post engagement
2024-03-07,LinkedIn,214376,123,42,81,0.000378,Modeled from Kaggle follower count and post engagement
2024-03-08,LinkedIn,214563,228,41,187,0.000872,Modeled from Kaggle follower count and post engagement
2024-03-09,LinkedIn,214767,242,38,204,0.000951,Modeled from Kaggle follower count and post engagement
2024-03-10,LinkedIn,215011,281,37,244,0.001136,Modeled from Kaggle follower count and post engagement
2024-03-11,LinkedIn,215235,263,39,224,0.001042,Modeled from Kaggle follower count and post engagement
2024-03-12,LinkedIn,215422,234,47,187,0.000869,Modeled from Kaggle follower count and post engagement
2024-03-13,LinkedIn,215523,134,33,101,0.000469,Modeled from Kaggle follower count and post engagement
2024-03-14,LinkedIn,215760,278,41,237,0.001100,Modeled from Kaggle follower count and post engagement
2024-03-15,LinkedIn,216006,285,39,246,0.001140,Modeled from Kaggle follower count and post engagement
2024-03-16,LinkedIn,216318,344,32,312,0.001444,Modeled from Kaggle follower count and post engagement
2024-03-17,LinkedIn,216457,186,47,139,0.000643,Modeled from Kaggle follower count and post engagement
2024-03-18,LinkedIn,216625,200,32,168,0.000776,Modeled from Kaggle follower count and post engagement
2024-03-19,LinkedIn,216890,300,35,265,0.001223,Modeled from Kaggle follower count and post engagement
2024-03-20,LinkedIn,217146,292,36,256,0.001180,Modeled from Kaggle follower count and post engagement
2024-03-21,LinkedIn,217334,227,39,188,0.000866,Modeled from Kaggle follower count and post engagement
2024-03-22,LinkedIn,217505,214,43,171,0.000787,Modeled from Kaggle follower count and post engagement
2024-03-23,LinkedIn,217677,207,35,172,0.000791,Modeled from Kaggle follower count and post engagement
2024-03-24,LinkedIn,217898,260,39,221,0.001015,Modeled from Kaggle follower count and post engagement
2024-03-25,LinkedIn,218158,301,41,260,0.001193,Modeled from Kaggle follower count and post engagement
2024-03-26,LinkedIn,218334,220,44,176,0.000807,Modeled from Kaggle follower count and post engagement
2024-03-27,LinkedIn,218651,358,41,317,0.001452,Modeled from Kaggle follower count and post engagement
2024-03-28,LinkedIn,218942,335,44,291,0.001331,Modeled from Kaggle follower count and post engagement
2024-03-29,LinkedIn,219111,208,39,169,0.000772,Modeled from Kaggle follower count and post engagement
2024-03-30,LinkedIn,219368,303,46,257,0.001173,Modeled from Kaggle follower count and post engagement
2024-03-31,LinkedIn,219419,89,38,51,0.000232,Modeled from Kaggle follower count and post engagement
2024-04-01,LinkedIn,219639,259,39,220,0.001003,Modeled from Kaggle follower count and post engagement
2024-04-02,LinkedIn,219850,249,38,211,0.000961,Modeled from Kaggle follower count and post engagement
2024-04-03,LinkedIn,220080,274,44,230,0.001046,Modeled from Kaggle follower count and post engagement
2024-04-04,LinkedIn,220196,157,41,116,0.000527,Modeled from Kaggle follower count and post engagement
2024-04-05,LinkedIn,220372,215,39,176,0.000799,Modeled from Kaggle follower count and post engagement
2024-04-06,LinkedIn,220524,192,40,152,0.000690,Modeled from Kaggle follower count and post engagement
2024-04-07,LinkedIn,220803,316,37,279,0.001265,Modeled from Kaggle follower count and post engagement
2024-04-08,LinkedIn,220992,227,38,189,0.000856,Modeled from Kaggle follower count and post engagement
2024-04-09,LinkedIn,221184,233,41,192,0.000869,Modeled from Kaggle follower count and post engagement
2024-04-10,LinkedIn,221320,181,45,136,0.000615,Modeled from Kaggle follower count and post engagement
2024-04-11,LinkedIn,221477,193,36,157,0.000709,Modeled from Kaggle follower count and post engagement
2024-04-12,LinkedIn,221748,305,34,271,0.001224,Modeled from Kaggle follower count and post engagement
2024-04-13,LinkedIn,221948,239,39,200,0.000902,Modeled from Kaggle follower count and post engagement
2024-04-14,LinkedIn,222022,112,38,74,0.000333,Modeled from Kaggle follower count and post engagement
2024-04-15,LinkedIn,222223,243,42,201,0.000905,Modeled from Kaggle follower count and post engagement
2024-04-16,LinkedIn,222334,149,38,111,0.000499,Modeled from Kaggle follower count and post engagement
2024-04-17,LinkedIn,222552,256,38,218,0.000981,Modeled from Kaggle follower count and post engagement
2024-04-18,LinkedIn,222656,138,34,104,0.000467,Modeled from Kaggle follower count and post engagement
2024-04-19,LinkedIn,222865,245,36,209,0.000939,Modeled from Kaggle follower count and post engagement
2024-04-20,LinkedIn,222999,179,45,134,0.000601,Modeled from Kaggle follower count and post engagement
2024-04-21,LinkedIn,223232,274,41,233,0.001045,Modeled from Kaggle follower count and post engagement
2024-04-22,LinkedIn,223491,297,38,259,0.001160,Modeled from Kaggle follower count and post engagement
2024-04-23,LinkedIn,223599,148,40,108,0.000483,Modeled from Kaggle follower count and post engagement
2024-04-24,LinkedIn,223765,206,40,166,0.000742,Modeled from Kaggle follower count and post engagement
2024-04-25,LinkedIn,223948,224,41,183,0.000818,Modeled from Kaggle follower count and post engagement
2024-04-26,LinkedIn,224005,95,38,57,0.000255,Modeled from Kaggle follower count and post engagement
2024-04-27,LinkedIn,224181,215,39,176,0.000786,Modeled from Kaggle follower count and post engagement
2024-04-28,LinkedIn,224447,302,36,266,0.001187,Modeled from Kaggle follower count and post engagement
2024-04-29,LinkedIn,224679,269,37,232,0.001034,Modeled from Kaggle follower count and post engagement
2024-04-30,LinkedIn,224865,231,45,186,0.000828,Modeled from Kaggle follower count and post engagement
2024-05-01,LinkedIn,225110,281,36,245,0.001090,Modeled from Kaggle follower count and post engagement
2024-05-02,LinkedIn,225279,214,45,169,0.000751,Modeled from Kaggle follower count and post engagement
2024-05-03,LinkedIn,225481,247,45,202,0.000897,Modeled from Kaggle follower count and post engagement
2024-05-04,LinkedIn,225616,173,38,135,0.000599,Modeled from Kaggle follower count and post engagement
2024-05-05,LinkedIn,225876,294,34,260,0.001152,Modeled from Kaggle follower count and post engagement
2024-05-06,LinkedIn,226066,226,36,190,0.000841,Modeled from Kaggle follower count and post engagement
2024-05-07,LinkedIn,226236,212,42,170,0.000752,Modeled from Kaggle follower count and post engagement
2024-05-08,LinkedIn,226521,319,34,285,0.001260,Modeled from Kaggle follower count and post engagement
2024-05-09,LinkedIn,226645,166,42,124,0.000547,Modeled from Kaggle follower count and post engagement
2024-05-10,LinkedIn,226835,230,40,190,0.000838,Modeled from Kaggle follower count and post engagement
2024-05-11,LinkedIn,226978,186,43,143,0.000630,Modeled from Kaggle follower count and post engagement
2024-05-12,LinkedIn,227117,183,44,139,0.000612,Modeled from Kaggle follower count and post engagement
2024-05-13,LinkedIn,227257,180,40,140,0.000616,Modeled from Kaggle follower count and post engagement
2024-05-14,LinkedIn,227431,216,42,174,0.000766,Modeled from Kaggle follower count and post engagement
2024-05-15,LinkedIn,227629,238,40,198,0.000871,Modeled from Kaggle follower count and post engagement
2024-05-16,LinkedIn,227903,314,40,274,0.001204,Modeled from Kaggle follower count and post engagement
2024-05-17,LinkedIn,228056,189,36,153,0.000671,Modeled from Kaggle follower count and post engagement
2024-05-18,LinkedIn,228371,353,38,315,0.001381,Modeled from Kaggle follower count and post engagement
2024-05-19,LinkedIn,228668,336,39,297,0.001301,Modeled from Kaggle follower count and post engagement
2024-05-20,LinkedIn,228863,241,46,195,0.000853,Modeled from Kaggle follower count and post engagement
2024-05-21,LinkedIn,229135,314,42,272,0.001188,Modeled from Kaggle follower count and post engagement
2024-05-22,LinkedIn,229332,231,34,197,0.000860,Modeled from Kaggle follower count and post engagement
2024-05-23,LinkedIn,229488,203,47,156,0.000680,Modeled from Kaggle follower count and post engagement
2024-05-24,LinkedIn,229574,126,40,86,0.000375,Modeled from Kaggle follower count and post engagement
2024-05-25,LinkedIn,229766,229,37,192,0.000836,Modeled from Kaggle follower count and post engagement
2024-05-26,LinkedIn,229989,260,37,223,0.000971,Modeled from Kaggle follower count and post engagement
2024-05-27,LinkedIn,230134,185,40,145,0.000630,Modeled from Kaggle follower count and post engagement
2024-05-28,LinkedIn,230333,241,42,199,0.000865,Modeled from Kaggle follower count and post engagement
2024-05-29,LinkedIn,230571,276,38,238,0.001033,Modeled from Kaggle follower count and post engagement
2024-05-30,LinkedIn,230806,275,40,235,0.001019,Modeled from Kaggle follower count and post engagement
2024-05-31,LinkedIn,231010,239,35,204,0.000884,Modeled from Kaggle follower count and post engagement
2024-06-01,LinkedIn,231110,139,39,100,0.000433,Modeled from Kaggle follower count and post engagement
2024-06-02,LinkedIn,231266,194,38,156,0.000675,Modeled from Kaggle follower count and post engagement
2024-06-03,LinkedIn,231447,219,38,181,0.000783,Modeled from Kaggle follower count and post engagement
2024-06-04,LinkedIn,231590,179,36,143,0.000618,Modeled from Kaggle follower count and post engagement
2024-06-05,LinkedIn,231779,231,42,189,0.000816,Modeled from Kaggle follower count and post engagement
2024-06-06,LinkedIn,231946,209,42,167,0.000721,Modeled from Kaggle follower count and post engagement
2024-06-07,LinkedIn,232143,235,38,197,0.000849,Modeled from Kaggle follower count and post engagement
2024-06-08,LinkedIn,232312,205,36,169,0.000728,Modeled from Kaggle follower count and post engagement
2024-06-09,LinkedIn,232555,278,35,243,0.001046,Modeled from Kaggle follower count and post engagement
2024-06-10,LinkedIn,232660,155,50,105,0.000452,Modeled from Kaggle follower count and post engagement
2024-06-11,LinkedIn,232915,292,37,255,0.001096,Modeled from Kaggle follower count and post engagement
2024-06-12,LinkedIn,233168,294,41,253,0.001086,Modeled from Kaggle follower count and post engagement
2024-06-13,LinkedIn,233367,240,41,199,0.000853,Modeled from Kaggle follower count and post engagement
2024-06-14,LinkedIn,233550,223,40,183,0.000784,Modeled from Kaggle follower count and post engagement
2024-06-15,LinkedIn,233789,280,41,239,0.001023,Modeled from Kaggle follower count and post engagement
2024-06-16,LinkedIn,233997,257,49,208,0.000890,Modeled from Kaggle follower count and post engagement
2024-06-17,LinkedIn,234197,246,46,200,0.000855,Modeled from Kaggle follower count and post engagement
2024-06-18,LinkedIn,234429,273,41,232,0.000991,Modeled from Kaggle follower count and post engagement
2024-06-19,LinkedIn,234550,166,45,121,0.000516,Modeled from Kaggle follower count and post engagement
2024-06-20,LinkedIn,234796,286,40,246,0.001049,Modeled from Kaggle follower count and post engagement
2024-06-21,LinkedIn,234967,211,40,171,0.000728,Modeled from Kaggle follower count and post engagement
2024-06-22,LinkedIn,235209,288,46,242,0.001030,Modeled from Kaggle follower count and post engagement
2024-06-23,LinkedIn,235369,202,42,160,0.000680,Modeled from Kaggle follower count and post engagement
2024-06-24,LinkedIn,235580,254,43,211,0.000896,Modeled from Kaggle follower count and post engagement
2024-06-25,LinkedIn,235750,213,43,170,0.000722,Modeled from Kaggle follower count and post engagement
2024-06-26,LinkedIn,235918,207,39,168,0.000713,Modeled from Kaggle follower count and post engagement
2024-06-27,LinkedIn,236098,214,34,180,0.000763,Modeled from Kaggle follower count and post engagement
2024-06-28,LinkedIn,236285,228,41,187,0.000792,Modeled from Kaggle follower count and post engagement
2024-06-29,LinkedIn,236457,221,49,172,0.000728,Modeled from Kaggle follower count and post engagement
2024-06-30,LinkedIn,236613,197,41,156,0.000660,Modeled from Kaggle follower count and post engagement
2024-07-01,LinkedIn,236824,250,39,211,0.000892,Modeled from Kaggle follower count and post engagement
2024-07-02,LinkedIn,237071,292,45,247,0.001043,Modeled from Kaggle follower count and post engagement
2024-07-03,LinkedIn,237271,243,43,200,0.000844,Modeled from Kaggle follower count and post engagement
2024-07-04,LinkedIn,237570,337,38,299,0.001260,Modeled from Kaggle follower count and post engagement
2024-07-05,LinkedIn,237706,184,48,136,0.000572,Modeled from Kaggle follower count and post engagement
2024-07-06,LinkedIn,237926,262,42,220,0.000926,Modeled from Kaggle follower count and post engagement
2024-07-07,LinkedIn,238057,177,46,131,0.000551,Modeled from Kaggle follower count and post engagement
2024-07-08,LinkedIn,238219,208,46,162,0.000681,Modeled from Kaggle follower count and post engagement
2024-07-09,LinkedIn,238246,71,44,27,0.000113,Modeled from Kaggle follower count and post engagement
2024-07-10,LinkedIn,238474,275,47,228,0.000957,Modeled from Kaggle follower count and post engagement
2024-07-11,LinkedIn,238643,211,42,169,0.000709,Modeled from Kaggle follower count and post engagement
2024-07-12,LinkedIn,238843,242,42,200,0.000838,Modeled from Kaggle follower count and post engagement
2024-07-13,LinkedIn,239014,206,35,171,0.000716,Modeled from Kaggle follower count and post engagement
