post_id,source_dataset,original_post_id,platform,post_datetime,post_date,post_hour,weekday_name,posting_time_bucket,campaign_id,campaign_name,campaign_type,content_type,content_category,sentiment,influencer_tier,hashtag_count,content_length,has_media,is_verified,impressions,reach,likes,comments,shares,saves,clicks,engagement_rate,ctr
KG-POST_04974,aviral342/social-media-engagement-dataset,POST_04974,LinkedIn,2025-01-29 09:38:00,2025-01-29,9,Wednesday,Morning,ORG-LINKEDIN,Organic / Always On,Organic,Article,Food,Negative,Macro,18,1822,FALSE,FALSE,22026,18009,1458,19,141,67,483,0.076500,0.021929
KG-POST_04682,aviral342/social-media-engagement-dataset,POST_04682,Instagram,2025-01-29 11:20:00,2025-01-29,11,Wednesday,Morning,CMP-2025-INSTAGRAM-06,2025 Q1 Awareness Sprint,Paid,Carousel,Education,Positive,Macro,14,229,TRUE,FALSE,34639,28831,8662,207,42,570,598,0.273709,0.017264
KG-POST_03050,aviral342/social-media-engagement-dataset,POST_03050,X/Twitter,2025-01-29 22:21:00,2025-01-29,22,Wednesday,Late Night,ORG-X_TWITTER,Organic / Always On,Organic,Tweet,Fitness,Neutral,Macro,16,1362,TRUE,FALSE,74450,60959,3864,247,1351,431,1140,0.079154,0.015312
KG-POST_04037,aviral342/social-media-engagement-dataset,POST_04037,YouTube,2025-01-30 06:30:00,2025-01-30,6,Thursday,Morning,ORG-YOUTUBE,Organic / Always On,Organic,Community Post,Gaming,Neutral,Macro,22,1745,FALSE,FALSE,246117,172261,15170,725,1899,1579,3783,0.078715,0.015371
KG-POST_00682,aviral342/social-media-engagement-dataset,POST_00682,X/Twitter,2025-01-30 09:16:00,2025-01-30,9,Thursday,Morning,ORG-X_TWITTER,Organic / Always On,Organic,Thread,Fashion,Neutral,Macro,17,579,TRUE,TRUE,91998,82661,2044,147,445,425,1121,0.033272,0.012185
KG-POST_00779,aviral342/social-media-engagement-dataset,POST_00779,LinkedIn,2025-01-30 10:11:00,2025-01-30,10,Thursday,Morning,CMP-2025-LINKEDIN-06,2025 Q1 Awareness Sprint,Paid,Post,Travel,Neutral,Mid-tier,23,420,TRUE,TRUE,24937,21121,713,5,114,40,655,0.034968,0.026266
KG-POST_02527,aviral342/social-media-engagement-dataset,POST_02527,Instagram,2025-01-31 00:35:00,2025-01-31,0,Friday,Late Night,CMP-2025-INSTAGRAM-06,2025 Q1 Awareness Sprint,Paid,Photo,Lifestyle,Neutral,Macro,20,1845,TRUE,TRUE,5110,3997,5001,431,279,663,81,1.247358,0.015851
KG-POST_03832,aviral342/social-media-engagement-dataset,POST_03832,TikTok,2025-01-31 05:53:00,2025-01-31,5,Friday,Morning,ORG-TIKTOK,Organic / Always On,Organic,Stitch,Travel,Positive,Macro,24,507,TRUE,TRUE,175673,137025,41647,1720,3225,2095,1690,0.277146,0.009620
KG-POST_02387,aviral342/social-media-engagement-dataset,POST_02387,X/Twitter,2025-01-31 06:33:00,2025-01-31,6,Friday,Morning,ORG-X_TWITTER,Organic / Always On,Organic,Thread,Fitness,Positive,Macro,20,1621,TRUE,FALSE,81982,66936,4103,246,469,413,1679,0.063807,0.020480
KG-POST_03012,aviral342/social-media-engagement-dataset,POST_03012,X/Twitter,2025-01-31 11:08:00,2025-01-31,11,Friday,Morning,CMP-2025-X_TWITTER-06,2025 Q1 Awareness Sprint,Paid,Retweet,Fashion,Positive,Macro,26,1551,FALSE,FALSE,78271,66592,704,30,301,20,1524,0.013479,0.019471
KG-POST_01527,aviral342/social-media-engagement-dataset,POST_01527,X/Twitter,2025-02-01 08:11:00,2025-02-01,8,Saturday,Morning,ORG-X_TWITTER,Organic / Always On,Organic,Retweet,Education,Positive,Macro,12,379,TRUE,TRUE,71949,42765,2589,154,1340,90,1100,0.057999,0.015289
KG-POST_01536,aviral342/social-media-engagement-dataset,POST_01536,Instagram,2025-02-01 11:59:00,2025-02-01,11,Saturday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Reel,Lifestyle,Positive,Macro,1,85,TRUE,FALSE,13088,7704,8340,310,80,208,149,0.682916,0.011384
KG-POST_04315,aviral342/social-media-engagement-dataset,POST_04315,YouTube,2025-02-01 13:20:00,2025-02-01,13,Saturday,Afternoon,ORG-YOUTUBE,Organic / Always On,Organic,Video,Education,Neutral,Macro,14,328,FALSE,FALSE,674439,477886,19701,119,1430,1606,11515,0.033889,0.017073
KG-POST_03531,aviral342/social-media-engagement-dataset,POST_03531,X/Twitter,2025-02-01 15:17:00,2025-02-01,15,Saturday,Afternoon,ORG-X_TWITTER,Organic / Always On,Organic,Retweet,Travel,Positive,Macro,17,1354,TRUE,FALSE,16468,9771,1729,84,673,182,262,0.162011,0.015910
KG-POST_02398,aviral342/social-media-engagement-dataset,POST_02398,Instagram,2025-02-01 21:31:00,2025-02-01,21,Saturday,Evening,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Travel,Positive,Macro,3,1062,TRUE,TRUE,36165,31752,7834,406,148,558,376,0.247366,0.010397
KG-POST_04834,aviral342/social-media-engagement-dataset,POST_04834,Instagram,2025-02-02 00:35:00,2025-02-02,0,Sunday,Late Night,CMP-2025-INSTAGRAM-06,2025 Q1 Awareness Sprint,Paid,Reel,Fitness,Neutral,Macro,28,236,TRUE,FALSE,1150,939,6644,135,269,829,16,6.849565,0.013913
KG-POST_02936,aviral342/social-media-engagement-dataset,POST_02936,Instagram,2025-02-02 02:50:00,2025-02-02,2,Sunday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Travel,Negative,Macro,11,1283,TRUE,FALSE,3311,2942,4187,184,52,438,41,1.468137,0.012383
KG-POST_04519,aviral342/social-media-engagement-dataset,POST_04519,Instagram,2025-02-02 04:07:00,2025-02-02,4,Sunday,Late Night,CMP-2025-INSTAGRAM-06,2025 Q1 Awareness Sprint,Paid,Photo,Travel,Positive,Macro,5,905,FALSE,FALSE,25891,15293,9696,284,78,160,407,0.394655,0.015720
KG-POST_04443,aviral342/social-media-engagement-dataset,POST_04443,Instagram,2025-02-02 05:22:00,2025-02-02,5,Sunday,Morning,CMP-2025-INSTAGRAM-06,2025 Q1 Awareness Sprint,Paid,Reel,Entertainment,Negative,Macro,25,399,TRUE,FALSE,3874,3143,8359,372,107,639,34,2.446309,0.008776
KG-POST_02685,aviral342/social-media-engagement-dataset,POST_02685,X/Twitter,2025-02-02 05:38:00,2025-02-02,5,Sunday,Morning,ORG-X_TWITTER,Organic / Always On,Organic,Tweet,Lifestyle,Positive,Mid-tier,8,1516,TRUE,FALSE,53282,44924,3724,49,1230,189,870,0.097444,0.016328
KG-POST_01992,aviral342/social-media-engagement-dataset,POST_01992,Instagram,2025-02-02 21:07:00,2025-02-02,21,Sunday,Evening,ORG-INSTAGRAM,Organic / Always On,Organic,Story,Business,Neutral,Macro,22,1509,TRUE,FALSE,3247,1976,3516,471,163,113,55,1.312904,0.016939
KG-POST_01157,aviral342/social-media-engagement-dataset,POST_01157,Instagram,2025-02-02 21:57:00,2025-02-02,21,Sunday,Evening,CMP-2025-INSTAGRAM-06,2025 Q1 Awareness Sprint,Paid,Reel,Lifestyle,Positive,Macro,11,408,FALSE,FALSE,46954,29203,2071,266,235,556,782,0.066618,0.016655
KG-POST_03780,aviral342/social-media-engagement-dataset,POST_03780,TikTok,2025-02-03 03:20:00,2025-02-03,3,Monday,Late Night,ORG-TIKTOK,Organic / Always On,Organic,Duet,Lifestyle,Neutral,Macro,15,450,TRUE,FALSE,493774,345540,40390,895,4184,200,4928,0.092490,0.009980
KG-POST_02930,aviral342/social-media-engagement-dataset,POST_02930,X/Twitter,2025-02-03 03:40:00,2025-02-03,3,Monday,Late Night,ORG-X_TWITTER,Organic / Always On,Organic,Tweet,Business,Neutral,Micro,22,1369,TRUE,TRUE,15052,10249,1501,254,1229,167,282,0.209341,0.018735
KG-POST_04590,aviral342/social-media-engagement-dataset,POST_04590,LinkedIn,2025-02-03 12:38:00,2025-02-03,12,Monday,Afternoon,CMP-2025-LINKEDIN-06,2025 Q1 Awareness Sprint,Paid,Poll,Sports,Neutral,Macro,8,721,TRUE,FALSE,11855,9469,444,24,112,16,287,0.050274,0.024209
KG-POST_03613,aviral342/social-media-engagement-dataset,POST_03613,X/Twitter,2025-02-03 13:53:00,2025-02-03,13,Monday,Afternoon,ORG-X_TWITTER,Organic / Always On,Organic,Poll,Technology,Neutral,Macro,28,583,FALSE,FALSE,40889,25474,4626,282,802,395,636,0.149307,0.015554
KG-POST_02777,aviral342/social-media-engagement-dataset,POST_02777,Instagram,2025-02-03 19:36:00,2025-02-03,19,Monday,Evening,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Lifestyle,Neutral,Macro,18,726,FALSE,TRUE,49589,41380,8756,64,222,358,472,0.189558,0.009518
KG-POST_03682,aviral342/social-media-engagement-dataset,POST_03682,Instagram,2025-02-03 23:46:00,2025-02-03,23,Monday,Late Night,CMP-2025-INSTAGRAM-06,2025 Q1 Awareness Sprint,Paid,Carousel,Food,Positive,Macro,7,1018,TRUE,FALSE,35662,24283,5382,193,132,821,380,0.183052,0.010656
KG-POST_04036,aviral342/social-media-engagement-dataset,POST_04036,YouTube,2025-02-04 02:34:00,2025-02-04,2,Tuesday,Late Night,ORG-YOUTUBE,Organic / Always On,Organic,Community Post,Gaming,Negative,Macro,25,267,TRUE,FALSE,699142,597559,18838,495,1666,1291,12512,0.031882,0.017896
KG-POST_03079,aviral342/social-media-engagement-dataset,POST_03079,Instagram,2025-02-04 05:18:00,2025-02-04,5,Tuesday,Morning,CMP-2025-INSTAGRAM-06,2025 Q1 Awareness Sprint,Paid,Reel,Technology,Positive,Micro,2,557,TRUE,TRUE,42298,32951,7440,126,79,609,856,0.195139,0.020237
KG-POST_04341,aviral342/social-media-engagement-dataset,POST_04341,X/Twitter,2025-02-04 12:04:00,2025-02-04,12,Tuesday,Afternoon,CMP-2025-X_TWITTER-06,2025 Q1 Awareness Sprint,Paid,Thread,Gaming,Positive,Macro,24,81,FALSE,FALSE,10252,8566,3956,17,324,157,162,0.434452,0.015802
KG-POST_04035,aviral342/social-media-engagement-dataset,POST_04035,Instagram,2025-02-04 12:13:00,2025-02-04,12,Tuesday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Story,Travel,Positive,Mid-tier,21,1248,TRUE,FALSE,19725,12270,9433,439,31,606,224,0.532776,0.011356
KG-POST_01410,aviral342/social-media-engagement-dataset,POST_01410,TikTok,2025-02-04 18:40:00,2025-02-04,18,Tuesday,Evening,CMP-2025-TIKTOK-06,2025 Q1 Awareness Sprint,Paid,Stitch,Entertainment,Neutral,Micro,14,491,TRUE,FALSE,448612,305831,49801,655,4002,2599,5201,0.127186,0.011594
KG-POST_04756,aviral342/social-media-engagement-dataset,POST_04756,TikTok,2025-02-04 23:22:00,2025-02-04,23,Tuesday,Late Night,ORG-TIKTOK,Organic / Always On,Organic,Duet,Food,Positive,Macro,6,188,TRUE,TRUE,73083,47000,21936,584,2170,877,1000,0.349835,0.013683
KG-POST_03589,aviral342/social-media-engagement-dataset,POST_03589,Instagram,2025-02-05 01:21:00,2025-02-05,1,Wednesday,Late Night,CMP-2025-INSTAGRAM-06,2025 Q1 Awareness Sprint,Paid,Story,Business,Neutral,Mid-tier,12,393,TRUE,FALSE,5493,4844,2074,279,106,869,61,0.605862,0.011105
KG-POST_04339,aviral342/social-media-engagement-dataset,POST_04339,X/Twitter,2025-02-05 10:27:00,2025-02-05,10,Wednesday,Morning,CMP-2025-X_TWITTER-06,2025 Q1 Awareness Sprint,Paid,Poll,Education,Neutral,Macro,25,219,TRUE,TRUE,36304,26203,4466,6,944,161,562,0.153619,0.015480
KG-POST_04898,aviral342/social-media-engagement-dataset,POST_04898,X/Twitter,2025-02-05 20:58:00,2025-02-05,20,Wednesday,Evening,ORG-X_TWITTER,Organic / Always On,Organic,Retweet,Technology,Neutral,Macro,26,566,TRUE,TRUE,29675,20061,4457,19,392,169,554,0.169739,0.018669
KG-POST_04890,aviral342/social-media-engagement-dataset,POST_04890,LinkedIn,2025-02-06 01:51:00,2025-02-06,1,Thursday,Late Night,ORG-LINKEDIN,Organic / Always On,Organic,Article,Sports,Positive,Mid-tier,23,779,TRUE,TRUE,26726,19780,1707,87,395,98,619,0.085572,0.023161
KG-POST_03826,aviral342/social-media-engagement-dataset,POST_03826,Instagram,2025-02-06 17:05:00,2025-02-06,17,Thursday,Evening,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Lifestyle,Neutral,Micro,25,996,TRUE,TRUE,16079,11883,1940,260,75,664,195,0.182785,0.012128
KG-POST_00905,aviral342/social-media-engagement-dataset,POST_00905,X/Twitter,2025-02-06 19:47:00,2025-02-06,19,Thursday,Evening,CMP-2025-X_TWITTER-06,2025 Q1 Awareness Sprint,Paid,Tweet,Fashion,Positive,Macro,8,1163,TRUE,FALSE,53236,42781,3633,40,243,126,977,0.075926,0.018352
KG-POST_01472,aviral342/social-media-engagement-dataset,POST_01472,LinkedIn,2025-02-07 02:37:00,2025-02-07,2,Friday,Late Night,CMP-2025-LINKEDIN-06,2025 Q1 Awareness Sprint,Paid,Post,Fitness,Positive,Macro,9,1511,TRUE,FALSE,22155,16679,1341,146,208,283,486,0.089280,0.021936
KG-POST_03507,aviral342/social-media-engagement-dataset,POST_03507,YouTube,2025-02-07 11:37:00,2025-02-07,11,Friday,Morning,CMP-2025-YOUTUBE-06,2025 Q1 Awareness Sprint,Paid,Live,Business,Positive,Macro,11,301,TRUE,FALSE,786183,691704,12600,476,176,3245,16567,0.020984,0.021073
KG-POST_00895,aviral342/social-media-engagement-dataset,POST_00895,LinkedIn,2025-02-07 11:50:00,2025-02-07,11,Friday,Morning,CMP-2025-LINKEDIN-06,2025 Q1 Awareness Sprint,Paid,Poll,Education,Positive,Macro,11,1912,TRUE,FALSE,26673,19002,492,6,68,137,782,0.026356,0.029318
KG-POST_00265,aviral342/social-media-engagement-dataset,POST_00265,TikTok,2025-02-07 18:36:00,2025-02-07,18,Friday,Evening,CMP-2025-TIKTOK-06,2025 Q1 Awareness Sprint,Paid,Duet,Entertainment,Neutral,Mid-tier,3,574,TRUE,TRUE,297157,209917,33819,1067,4764,2217,3036,0.140892,0.010217
KG-POST_02572,aviral342/social-media-engagement-dataset,POST_02572,YouTube,2025-02-07 19:47:00,2025-02-07,19,Friday,Evening,ORG-YOUTUBE,Organic / Always On,Organic,Community Post,Business,Positive,Mid-tier,21,965,FALSE,FALSE,182607,156428,10683,230,921,4016,3479,0.086798,0.019052
KG-POST_02791,aviral342/social-media-engagement-dataset,POST_02791,LinkedIn,2025-02-07 20:20:00,2025-02-07,20,Friday,Evening,ORG-LINKEDIN,Organic / Always On,Organic,Article,Gaming,Neutral,Macro,7,1732,TRUE,FALSE,29654,20299,910,139,43,123,710,0.040973,0.023943
KG-POST_00507,aviral342/social-media-engagement-dataset,POST_00507,YouTube,2025-02-08 00:16:00,2025-02-08,0,Saturday,Late Night,CMP-2025-YOUTUBE-06,2025 Q1 Awareness Sprint,Paid,Live,Food,Neutral,Macro,22,292,FALSE,FALSE,582253,509699,387,949,932,1885,10175,0.007133,0.017475
KG-POST_03715,aviral342/social-media-engagement-dataset,POST_03715,YouTube,2025-02-08 08:37:00,2025-02-08,8,Saturday,Morning,ORG-YOUTUBE,Organic / Always On,Organic,Live,Technology,Negative,Macro,17,448,TRUE,FALSE,879737,614263,3999,424,1876,36,11910,0.007201,0.013538
KG-POST_03573,aviral342/social-media-engagement-dataset,POST_03573,TikTok,2025-02-08 09:05:00,2025-02-08,9,Saturday,Morning,ORG-TIKTOK,Organic / Always On,Organic,Video,Technology,Positive,Nano,6,407,TRUE,TRUE,52083,41827,23215,1242,3405,2123,780,0.575716,0.014976
KG-POST_03750,aviral342/social-media-engagement-dataset,POST_03750,TikTok,2025-02-08 10:34:00,2025-02-08,10,Saturday,Morning,CMP-2025-TIKTOK-06,2025 Q1 Awareness Sprint,Paid,Video,Sports,Negative,Macro,2,218,TRUE,FALSE,54887,32174,24350,949,1486,389,536,0.495090,0.009766
KG-POST_00945,aviral342/social-media-engagement-dataset,POST_00945,Instagram,2025-02-08 11:49:00,2025-02-08,11,Saturday,Morning,CMP-2025-INSTAGRAM-06,2025 Q1 Awareness Sprint,Paid,Story,Education,Neutral,Macro,19,104,TRUE,TRUE,41628,35064,1193,460,19,719,497,0.057437,0.011939
KG-POST_03258,aviral342/social-media-engagement-dataset,POST_03258,Instagram,2025-02-08 12:44:00,2025-02-08,12,Saturday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Reel,Fashion,Neutral,Macro,24,535,FALSE,FALSE,14360,8553,2659,14,80,68,223,0.196448,0.015529
KG-POST_01510,aviral342/social-media-engagement-dataset,POST_01510,TikTok,2025-02-08 15:01:00,2025-02-08,15,Saturday,Afternoon,ORG-TIKTOK,Organic / Always On,Organic,Stitch,Health,Positive,Macro,16,134,FALSE,FALSE,484462,315993,21963,1294,1166,2734,6525,0.056056,0.013469
KG-POST_00619,aviral342/social-media-engagement-dataset,POST_00619,TikTok,2025-02-08 19:03:00,2025-02-08,19,Saturday,Evening,ORG-TIKTOK,Organic / Always On,Organic,Duet,Health,Positive,Macro,9,335,TRUE,FALSE,96257,73463,39601,345,1401,408,948,0.433787,0.009849
KG-POST_04878,aviral342/social-media-engagement-dataset,POST_04878,LinkedIn,2025-02-09 00:23:00,2025-02-09,0,Sunday,Late Night,CMP-2025-LINKEDIN-06,2025 Q1 Awareness Sprint,Paid,Article,Education,Negative,Micro,25,1001,TRUE,FALSE,5395,4949,1690,83,156,285,123,0.410380,0.022799
KG-POST_01022,aviral342/social-media-engagement-dataset,POST_01022,X/Twitter,2025-02-09 08:52:00,2025-02-09,8,Sunday,Morning,ORG-X_TWITTER,Organic / Always On,Organic,Tweet,Gaming,Positive,Micro,14,841,TRUE,FALSE,14690,10877,492,253,118,317,173,0.080327,0.011777
KG-POST_01201,aviral342/social-media-engagement-dataset,POST_01201,TikTok,2025-02-09 10:53:00,2025-02-09,10,Sunday,Morning,ORG-TIKTOK,Organic / Always On,Organic,Duet,Gaming,Neutral,Micro,22,253,TRUE,FALSE,71046,60981,7067,527,4244,472,816,0.173268,0.011486
KG-POST_01492,aviral342/social-media-engagement-dataset,POST_01492,X/Twitter,2025-02-09 16:03:00,2025-02-09,16,Sunday,Afternoon,CMP-2025-X_TWITTER-06,2025 Q1 Awareness Sprint,Paid,Thread,Education,Neutral,Macro,3,1929,TRUE,FALSE,56333,42051,3689,178,1799,146,991,0.103172,0.017592
KG-POST_01357,aviral342/social-media-engagement-dataset,POST_01357,YouTube,2025-02-09 20:19:00,2025-02-09,20,Sunday,Evening,CMP-2025-YOUTUBE-06,2025 Q1 Awareness Sprint,Paid,Community Post,Education,Neutral,Macro,12,377,TRUE,FALSE,237486,204839,1273,940,1719,985,5791,0.020704,0.024385
KG-POST_00043,aviral342/social-media-engagement-dataset,POST_00043,Instagram,2025-02-09 20:29:00,2025-02-09,20,Sunday,Evening,ORG-INSTAGRAM,Organic / Always On,Organic,Story,Fashion,Positive,Macro,3,1056,TRUE,FALSE,37121,26219,1808,44,183,708,441,0.073893,0.011880
KG-POST_01133,aviral342/social-media-engagement-dataset,POST_01133,Instagram,2025-02-10 02:23:00,2025-02-10,2,Monday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Reel,Sports,Negative,Macro,5,181,FALSE,TRUE,9869,7631,3527,66,208,795,96,0.465701,0.009727
KG-POST_01090,aviral342/social-media-engagement-dataset,POST_01090,Instagram,2025-02-10 07:35:00,2025-02-10,7,Monday,Morning,CMP-2025-INSTAGRAM-06,2025 Q1 Awareness Sprint,Paid,Reel,Fashion,Neutral,Macro,21,55,TRUE,TRUE,27871,23447,8157,285,280,452,455,0.329159,0.016325
KG-POST_02055,aviral342/social-media-engagement-dataset,POST_02055,TikTok,2025-02-10 11:32:00,2025-02-10,11,Monday,Morning,ORG-TIKTOK,Organic / Always On,Organic,Duet,Travel,Neutral,Macro,23,140,TRUE,FALSE,373903,231640,15684,1668,1145,969,3622,0.052062,0.009687
KG-POST_04807,aviral342/social-media-engagement-dataset,POST_04807,Instagram,2025-02-10 13:12:00,2025-02-10,13,Monday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Reel,Fitness,Neutral,Macro,16,592,TRUE,FALSE,3773,3089,4522,403,204,109,60,1.388285,0.015902
KG-POST_00628,aviral342/social-media-engagement-dataset,POST_00628,LinkedIn,2025-02-10 23:02:00,2025-02-10,23,Monday,Late Night,CMP-2025-LINKEDIN-06,2025 Q1 Awareness Sprint,Paid,Post,Entertainment,Positive,Macro,4,501,FALSE,TRUE,20123,13284,989,123,463,29,538,0.079710,0.026736
KG-POST_04964,aviral342/social-media-engagement-dataset,POST_04964,LinkedIn,2025-02-11 00:07:00,2025-02-11,0,Tuesday,Late Night,CMP-2025-LINKEDIN-06,2025 Q1 Awareness Sprint,Paid,Document,Gaming,Negative,Macro,7,1795,FALSE,FALSE,3735,2951,1175,116,233,39,54,0.418474,0.014458
KG-POST_03138,aviral342/social-media-engagement-dataset,POST_03138,LinkedIn,2025-02-11 04:45:00,2025-02-11,4,Tuesday,Late Night,CMP-2025-LINKEDIN-06,2025 Q1 Awareness Sprint,Paid,Document,Technology,Neutral,Macro,15,1411,TRUE,FALSE,28755,16718,48,13,389,113,731,0.019579,0.025422
KG-POST_02218,aviral342/social-media-engagement-dataset,POST_02218,X/Twitter,2025-02-11 07:48:00,2025-02-11,7,Tuesday,Morning,CMP-2025-X_TWITTER-06,2025 Q1 Awareness Sprint,Paid,Thread,Fashion,Positive,Micro,15,1601,TRUE,FALSE,26247,21257,2476,62,170,155,356,0.109079,0.013563
KG-POST_02582,aviral342/social-media-engagement-dataset,POST_02582,TikTok,2025-02-11 09:49:00,2025-02-11,9,Tuesday,Morning,ORG-TIKTOK,Organic / Always On,Organic,Stitch,Food,Positive,Macro,18,19,TRUE,FALSE,280212,165438,27880,1085,3856,2395,3533,0.125676,0.012608
KG-POST_01208,aviral342/social-media-engagement-dataset,POST_01208,X/Twitter,2025-02-11 10:18:00,2025-02-11,10,Tuesday,Morning,CMP-2025-X_TWITTER-06,2025 Q1 Awareness Sprint,Paid,Poll,Lifestyle,Neutral,Micro,4,580,TRUE,FALSE,84481,60927,1860,279,1626,222,1009,0.047194,0.011944
KG-POST_01898,aviral342/social-media-engagement-dataset,POST_01898,Instagram,2025-02-11 10:18:00,2025-02-11,10,Tuesday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Sports,Positive,Macro,8,1672,FALSE,FALSE,44542,29726,7106,143,178,562,732,0.179359,0.016434
KG-POST_00806,aviral342/social-media-engagement-dataset,POST_00806,LinkedIn,2025-02-11 10:41:00,2025-02-11,10,Tuesday,Morning,ORG-LINKEDIN,Organic / Always On,Organic,Post,Lifestyle,Neutral,Mid-tier,26,1308,TRUE,FALSE,27134,22746,340,130,196,126,457,0.029188,0.016842
KG-POST_01615,aviral342/social-media-engagement-dataset,POST_01615,X/Twitter,2025-02-11 15:31:00,2025-02-11,15,Tuesday,Afternoon,CMP-2025-X_TWITTER-06,2025 Q1 Awareness Sprint,Paid,Poll,Gaming,Neutral,Macro,8,1919,TRUE,FALSE,76265,55009,641,79,982,325,1305,0.026578,0.017111
KG-POST_04586,aviral342/social-media-engagement-dataset,POST_04586,YouTube,2025-02-11 15:43:00,2025-02-11,15,Tuesday,Afternoon,CMP-2025-YOUTUBE-06,2025 Q1 Awareness Sprint,Paid,Live,Lifestyle,Neutral,Micro,27,52,FALSE,FALSE,700590,621490,15892,703,1829,766,10412,0.027391,0.014862
KG-POST_03521,aviral342/social-media-engagement-dataset,POST_03521,Instagram,2025-02-12 02:01:00,2025-02-12,2,Wednesday,Late Night,CMP-2025-INSTAGRAM-06,2025 Q1 Awareness Sprint,Paid,Carousel,Sports,Neutral,Macro,10,321,TRUE,FALSE,4146,2634,7721,215,280,895,49,2.197540,0.011819
KG-POST_00184,aviral342/social-media-engagement-dataset,POST_00184,TikTok,2025-02-12 10:17:00,2025-02-12,10,Wednesday,Morning,ORG-TIKTOK,Organic / Always On,Organic,Video,Technology,Neutral,Macro,0,509,FALSE,FALSE,306951,219975,33994,1259,4690,1379,4042,0.134621,0.013168
KG-POST_04262,aviral342/social-media-engagement-dataset,POST_04262,TikTok,2025-02-12 12:39:00,2025-02-12,12,Wednesday,Afternoon,CMP-2025-TIKTOK-06,2025 Q1 Awareness Sprint,Paid,Stitch,Food,Positive,Macro,16,588,TRUE,TRUE,135560,111741,14788,1498,487,1537,1411,0.135069,0.010409
KG-POST_04948,aviral342/social-media-engagement-dataset,POST_04948,LinkedIn,2025-02-13 06:16:00,2025-02-13,6,Thursday,Morning,ORG-LINKEDIN,Organic / Always On,Organic,Poll,Fashion,Neutral,Macro,18,594,TRUE,FALSE,12741,10543,1120,87,312,158,285,0.131622,0.022369
